name,sku,description,image_url,product_url
Avvitatore ad impulsi compatto 3 velocità 18V XR BRUSHLESS attacco 1/4” 282Nm - 2 x XR Litio POWER STACK,dcf860e2t-qw,"Avvitatore ad impulsi compatto 3 velocità 18V XR BRUSHLESS attacco 1/4” 282Nm - 2 x XR Litio POWER STACK

Il nostro avvitatore a percussione XR da 18 V più potente di sempre, per una maggiore velocità di applicazione. Il DCF860 eroga una coppia di 282 Nm in un corpo compatto di 123 mm, perfetto per un'ampia gamma di applicazioni in ambito edile, industriale e automobilistico. Altre caratteristiche includono un interruttore a 3 velocità per un maggiore controllo, 1 - 141Nm, 2 - 242Nm, 3 - 282Nm. L'anello super luminoso a 9 LED eroga 82 lumen e dispone di una modalità torcia.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF860E2T-QW/DCF860E2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf860e2t-qw/avvitatore-ad-impulsi-compatto-3-velocita-18v-xr-brushless-attacco-14-282nm-2-x-xr-litio-power-stack?tid=568846
Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”,dcf860nt-xj,"Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”

Il nostro avvitatore a percussione XR da 18 V più potente di sempre, per una maggiore velocità di applicazione. Il DCF860 eroga una coppia di 282 Nm in un corpo compatto di 123 mm, perfetto per un'ampia gamma di applicazioni in ambito edile, industriale e automobilistico. Altre caratteristiche includono un interruttore a 3 velocità per un maggiore controllo, 1 - 141Nm, 2 - 242Nm, 3 - 282Nm. L'anello super luminoso a 9 LED eroga 82 lumen e dispone di una modalità torcia.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF860NT-XJ/DCF860NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf860nt-xj/avvitatore-ad-impulsi-compatto-idraulico-3-modalita-18v-xr-brushless-attacco-14?tid=568846
Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 1/2” HOG RING,dcf961h2t-qw,"Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 1/2” HOG RING

Completate i lavori più difficili con la potenza dell'avvitatore a impulsi da 18V XR 1/2"" ad alta coppia. Con una coppia di 1626 Nm e una coppia di distacco di 2372 Nm, fino al 71% in più rispetto al DCF899, è l'ideale per le applicazioni di fissaggio più gravose. Dopo 4 secondi di impatto, l'utensile aumenta automaticamente la potenza per facilitare l'allentamento degli elementi di fissaggio più ostinati. Altre caratteristiche, come la modalità PRECISION WRENCH, che aiuta a prevenire l'eccessivo serraggio e la fuoriuscita dei dispositivi di fissaggio, la selezione della modalità a 4 velocità per cambiare facilmente la velocità e la luminosità dei LED, contribuiscono a massimizzare l'efficienza e la produttività in cantiere.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF961H2T-QW/DCF961H2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf961h2t-qw/avvitatore-ad-impulsi-alta-potenza-4-modalita-18v-xr-brushless-attacco-12-hog-ring?tid=568846
Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 1/2” HOG RING,dcf961h2g-qw,"Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 1/2” HOG RING

Completate i lavori più difficili con la potenza dell'avvitatore a impulsi da 18V XR 1/2"" ad alta coppia. Con una coppia di 1626 Nm e una coppia di distacco di 2372 Nm, fino al 71% in più rispetto al DCF899, è l'ideale per le applicazioni di fissaggio più gravose. Dopo 4 secondi di impatto, l'utensile aumenta automaticamente la potenza per facilitare l'allentamento degli elementi di fissaggio più ostinati. Altre caratteristiche come la modalità PRECISION WRENCH, che aiuta a prevenire l'eccessivo serraggio e la fuoriuscita dei dispositivi di fissaggio, la selezione della modalità a 4 velocità per cambiare facilmente la velocità e la luminosità dei LED sono incluse per aiutare a massimizzare l'efficienza e la produttività in cantiere.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF961H2G-QW/DCF961H2G_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf961h2g-qw/avvitatore-ad-impulsi-alta-potenza-4-modalita-18v-xr-brushless-attacco-12-hog-ring?tid=568846
Smerigliatrice angolare 115mm 750w,dwe4036-qs,"Smerigliatrice angolare 115mm 750w

Una smerigliatrice angolare compatta e leggera da 115 mm ad alte prestazioni, con un'impugnatura sottile ed ergonomica che aumenta il comfort e il controllo per l'utente. Il potente motore da 750 W genera 1.800 giri al minuto per massimizzare la velocità di taglio, mentre la trasmissione in metallo e la scatola degli ingranaggi ne aumentano la durata.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE4036-QS/DWE4036_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe4036-qs/smerigliatrice-angolare-115mm-750w?tid=568846
"Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 1/2” HOG RING. Coppia di serraggio 1626Nm, Coppia di picco 2372Nm - Solo corpo macchina",dcf961nt-xj,"Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 1/2” HOG RING. Coppia di serraggio 1626Nm, Coppia di picco 2372Nm - Solo corpo macchina

Completate i lavori più difficili con la potenza dell'avvitatore a impulsi da 18V XR 1/2” ad alta coppia. Con una coppia di 1626 Nm e una coppia di distacco di 2372 Nm, fino al 71% in più rispetto al DCF899, è l'ideale per le applicazioni di fissaggio più gravose. Dopo 4 secondi di impatto, l'utensile aumenta automaticamente la potenza per facilitare l'allentamento degli elementi di fissaggio più ostinati. Altre caratteristiche come la modalità PRECISION WRENCH, che aiuta a prevenire l'eccessivo serraggio e la fuoriuscita dei dispositivi di fissaggio, la selezione della modalità a 4 velocità per cambiare facilmente la velocità e la luminosità dei LED sono incluse per aiutare a massimizzare l'efficienza e la produttività in cantiere.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF961NT-XJ/DCF961NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf961nt-xj/avvitatore-ad-impulsi-alta-potenza-4-modalita-18v-xr-brushless-attacco-12-hog-ring-coppia-di-serraggio-1626nm-coppia-di-picco-2372nm-solo-corpo-macchina?tid=568846
Guarnizione per sollevatore a vuoto Grabo DCE590-XJ,dze591-xj,"Guarnizione per sollevatore a vuoto Grabo DCE590-XJ

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DZE591-XJ/DZE591_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dze591-xj/guarnizione-sollevatore-vuoto-grabo-dce590-xj?tid=568846
Elettrofresatrice ad affondamento XR 18V Motore BRUSHLESS - solo corpo macchina,dcw620nt-xj,"Elettrofresatrice ad affondamento XR 18V Motore BRUSHLESS - solo corpo macchina

La nostra prima fresa a tuffo da 1/2"" a batteria offre ancora più applicazioni ai falegnami professionisti che utilizzano il sistema XR da 18V. Il potente motore DEWALT Brushless e la tecnologia Pack ID consentono a questo utensile di erogare maggiore potenza se abbinato a una batteria XR POWERSTACK o XR FLEXVOLT da 18V. La profondità di immersione di 70 mm consente di completare un maggior numero di applicazioni, mentre l'interruttore ergonomico, la leva di blocco dell'immersione e la velocità variabile garantiscono precisione e versatilità in cantiere. L'aspirazione integrata della polvere, la compatibilità con AirLock e il controllo wireless integrato dell'utensile garantiscono un'incredibile gestione della polvere.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCW620NT-XJ/DCW620NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcw620nt-xj/elettrofresatrice-ad-affondamento-xr-18v-motore-brushless-solo-corpo-macchina?tid=568846
Sollevatore a vuoto XR 18V Grabo - solo corpo macchina,dce590n-xj,"Sollevatore a vuoto XR 18V Grabo - solo corpo macchina

Sollevate, trasportate e installate materiali da costruzione con il sollevatore ad aspirazione DEWALT 18V XR GRABO. Con una capacità di sollevamento fino a 120 kg, questo sollevatore utilizza una potente pompa a vuoto elettrica per sollevare un'ampia gamma di materiali da costruzione pesanti, tra cui vetro, piastrelle e metallo, nonché materiali semi-porosi come legno, cartongesso, cemento e pietre naturali. Questo prodotto è dotato di un sensore di pressione incorporato che controlla automaticamente la pompa e contribuisce a mantenere la presa del vuoto. Dotato di display digitale con manometro, allarme sonoro e pulsante a doppia azione, il sollevatore ad aspirazione DEWALT 18V XR GRABO aiuta a massimizzare il controllo dell'utente durante le applicazioni di sollevamento, trasporto o installazione. Alimentato da una batteria XR da 18 V, questo utensile offre un'ampia autonomia per lunghe giornate di lavoro (batteria e caricabatterie sono venduti separatamente).",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCE590N-XJ/DCE590D1T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dce590n-xj/sollevatore-vuoto-xr-18v-grabo-solo-corpo-macchina?tid=568846
"Chiodatrice per chiodi con testa a D, 18V. Motore BRUSHLESS 2 velocità.",dcn930n-xj,"Chiodatrice per chiodi con testa a D, 18V. Motore BRUSHLESS 2 velocità.

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCN930N-XJ/DCN930B_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcn930n-xj/chiodatrice-chiodi-con-testa-d-18v-motore-brushless-2-velocita?tid=568846
Elettrofresatrice ad affondamento XR 18V Motore BRUSHLESS - 2 x XR 18V Powerstack 5Ah,dcw620h2-qw,"Elettrofresatrice ad affondamento XR 18V Motore BRUSHLESS - 2 x XR 18V Powerstack 5Ah

La nostra prima fresa a tuffo da 1/2"" a batteria offre ancora più applicazioni ai falegnami professionisti che utilizzano il sistema XR da 18V. Il potente motore DEWALT Brushless e la tecnologia Pack ID consentono a questo utensile di erogare maggiore potenza se abbinato a una batteria XR POWERSTACK o XR FLEXVOLT da 18V. La profondità di immersione di 70 mm consente di completare un maggior numero di applicazioni, mentre l'interruttore ergonomico, la leva di blocco dell'immersione e la velocità variabile garantiscono precisione e versatilità in cantiere. L'aspirazione integrata della polvere, la compatibilità con AirLock e il controllo wireless integrato dell'utensile garantiscono un'incredibile gestione della polvere",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCW620H2-QW/DCW620H2_2.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcw620h2-qw/elettrofresatrice-ad-affondamento-xr-18v-motore-brushless-2-x-xr-18v-powerstack-5ah?tid=568846
Caricatore lungo 80 chiodi per Chiodatrice per chiodi con testa a D DCN930,dzn930-xj,"Caricatore lungo 80 chiodi per Chiodatrice per chiodi con testa a D DCN930

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DZN930-XJ/DZN930_2.jpg?resize=530x530,https://www.dewalt.it/prodotto/dzn930-xj/caricatore-lungo-80-chiodi-chiodatrice-chiodi-con-testa-d-dcn930?tid=568846
"Chiodatrice per chiodi con testa a D, 18V. Motore BRUSHLESS 2 velocità. Caricatore in linea con angolo 30-34° - 2 x XR 18V 5Ah",dcn930p2-qw,"Chiodatrice per chiodi con testa a D, 18V. Motore BRUSHLESS 2 velocità. Caricatore in linea con angolo 30-34° - 2 x XR 18V 5Ah

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/dcn930p2-qw/chiodatrice-chiodi-con-testa-d-18v-motore-brushless-2-velocita-caricatore-linea-con-angolo-30-34deg-2-x-xr-18v-5ah?tid=568846
Trapano Avvitatore 3 Velocità con percussione XR 18V con motore BRUSHLESS - solo corpo macchina,dcd1007nt-xj,"Trapano Avvitatore 3 Velocità con percussione XR 18V con motore BRUSHLESS - solo corpo macchina

Affrontate un'ampia gamma di applicazioni impegnative con il trapano a percussione da 20V MAX* XR® Brushless da 1/2 pollice a 3 velocità. Il nostro trapano a percussione da 20V MAX* più potente** è dotato del sistema ANTI-ROTAZIONE che arresta l'utensile in caso di movimento rotatorio eccessivo e garantisce fino a 275 fori per carica†. Dotato di una trasmissione interamente in metallo per resistere alle applicazioni più gravose, questo trapano a percussione a 3 velocità include un LED regolabile a 3 posizioni che aiuta a illuminare le aree di lavoro poco illuminate.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD1007NT-XJ/DCD1007NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd1007nt-xj/trapano-avvitatore-3-velocita-con-percussione-xr-18v-con-motore-brushless-solo-corpo-macchina?tid=568846
Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”,dcf870e2t-qw,"Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF870E2T-QW/DCF870E2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf870e2t-qw/avvitatore-ad-impulsi-compatto-idraulico-3-modalita-18v-xr-brushless-attacco-14?tid=568846
Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”,dcf870nt-xj,"Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF870NT-XJ/DCF870NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf870nt-xj/avvitatore-ad-impulsi-compatto-idraulico-3-modalita-18v-xr-brushless-attacco-14?tid=568846
"Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 3/4” HOG RING. Coppia di serraggio 1728Nm, Coppia di picco 2576Nm - Solo corpo macchina",dcf964nt-xj,"Avvitatore ad impulsi alta potenza 4 modalità 18V XR BRUSHLESS attacco 3/4” HOG RING. Coppia di serraggio 1728Nm, Coppia di picco 2576Nm - Solo corpo macchina

Il nostro più potente avvitatore a impulsi 18V XR offre fino a 1925NM di coppia di fissaggio e 2576Nm di coppia di distacco in un corpo compatto da 223 mm, perfetto per un'ampia gamma di applicazioni nei settori edile, industriale e automobilistico. Altre caratteristiche sono l'interruttore a 4 modalità per un maggiore controllo, tra cui la chiave di precisione per un migliore controllo dell'applicazione e il LED bianco brillante con controllo della luminosità.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF964NT-XJ/DCF964NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf964nt-xj/avvitatore-ad-impulsi-alta-potenza-4-modalita-18v-xr-brushless-attacco-34-hog-ring-coppia-di-serraggio-1728nm-coppia-di-picco-2576nm-solo-corpo-macchina?tid=568846
Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”,dcf870nt-xj,"Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF870NT-XJ/DCF870NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf870nt-xj/avvitatore-ad-impulsi-compatto-idraulico-3-modalita-18v-xr-brushless-attacco-14?tid=568846
Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”,dcf870nt-xj,"Avvitatore ad impulsi compatto IDRAULICO 3 Modalità 18V XR BRUSHLESS attacco 1/4”

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF870NT-XJ/DCF870NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf870nt-xj/avvitatore-ad-impulsi-compatto-idraulico-3-modalita-18v-xr-brushless-attacco-14?tid=568846
Trapano Avvitatore 3 Velocità con percussione XR 18V con motore BRUSHLESS - 2 x XR 18V Powerstack 5Ah,dcd1007h2t-qw,"Trapano Avvitatore 3 Velocità con percussione XR 18V con motore BRUSHLESS - 2 x XR 18V Powerstack 5Ah

Affrontate un'ampia gamma di applicazioni impegnative con il trapano a percussione da 20V MAX* XR® Brushless da 1/2 pollice a 3 velocità. Il nostro trapano a percussione da 20V MAX* più potente** è dotato del sistema ANTI-ROTAZIONE che arresta l'utensile in caso di movimento rotatorio eccessivo e garantisce fino a 275 fori per carica†. Dotato di una trasmissione interamente in metallo per resistere alle applicazioni più gravose, questo trapano a percussione a 3 velocità include un LED regolabile a 3 posizioni che aiuta a illuminare le aree di lavoro poco illuminate.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD1007H2T-QW/DCD1007H2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd1007h2t-qw/trapano-avvitatore-3-velocita-con-percussione-xr-18v-con-motore-brushless-2-x-xr-18v-powerstack-5ah?tid=568846
Trapano avvitatore con percussione 100 ANNI 18V XR,dcd100yd2t-qw,"Trapano avvitatore con percussione 100 ANNI 18V XR

Il DCD100Y è stato progettato per celebrare i 100 anni di DEWALT e la nostra incessante ricerca del cantiere senza fili.  Questo trapano brushless è il nostro trapano avvitatore a percussione 18V XR più compatto che eroga fino a 68Nm di coppia in un corpo compatto di 164 mm, progettato per offrire le prestazioni necessarie nei cantieri più difficili. Le 2 velocità e le 15 impostazioni di coppia offrono il massimo controllo sulle applicazioni di foratura e fissaggio. Un LED luminoso posizionato sul piede offre una maggiore visibilità negli spazi bui e ristretti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD100YD2T-QW/DCD100YD2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd100yd2t-qw/trapano-avvitatore-con-percussione-100-anni-18v-xr?tid=568846
Trapano avvitatore con percussione 100 ANNI 18V XR,dcd100yp2t-qw,"Trapano avvitatore con percussione 100 ANNI 18V XR

Il DCD100Y è stato progettato per celebrare i 100 anni di DEWALT e la nostra incessante ricerca del cantiere senza fili.  Questo trapano brushless è il nostro trapano avvitatore a percussione 18V XR più compatto che eroga fino a 68Nm di coppia in un corpo compatto di 164 mm, progettato per offrire le prestazioni necessarie nei cantieri più difficili. Le 2 velocità e le 15 impostazioni di coppia offrono il massimo controllo sulle applicazioni di foratura e fissaggio. Un LED luminoso posizionato sul piede offre una maggiore visibilità negli spazi bui e ristretti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD100YP2T-QW/DCD100YP2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd100yp2t-qw/trapano-avvitatore-con-percussione-100-anni-18v-xr?tid=568846
Trapano avvitatore con percussione 100 ANNI 18V XR,dcd100ym2t-qw,"Trapano avvitatore con percussione 100 ANNI 18V XR

Il DCD100Y è stato progettato per celebrare i 100 anni di DEWALT e la nostra incessante ricerca del cantiere senza fili.  Questo trapano brushless è il nostro trapano avvitatore a percussione 18V XR più compatto che eroga fino a 68Nm di coppia in un corpo compatto di 164 mm, progettato per offrire le prestazioni necessarie nei cantieri più difficili. Le 2 velocità e le 15 impostazioni di coppia offrono il massimo controllo sulle applicazioni di foratura e fissaggio. Un LED luminoso posizionato sul piede offre una maggiore visibilità negli spazi bui e ristretti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD100YM2T-QW/DCD100YM2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd100ym2t-qw/trapano-avvitatore-con-percussione-100-anni-18v-xr?tid=568846
"Sega a nastro per metalli compatta 18V Motore BRUSHLESS. 5 selezioni di velocità, con scatola di cartone senza batterie e caricabatterie.",dcs378n-xj,"Sega a nastro per metalli compatta 18V Motore BRUSHLESS. 5 selezioni di velocità, con scatola di cartone senza batterie e caricabatterie.

Il DCS378 è ideale per elettricisti e idraulici che tagliano in loco unistrut, condotti, barre filettate e molto altro. La capacità di taglio di 86 mm, il selettore e il grilletto della velocità variabile consentono versatilità e controllo nelle applicazioni. Il cambio della lama senza attrezzi e la regolazione del tracciamento garantiscono interruzioni minime della produttività. Si unisce a oltre 250 prodotti nel sistema XR da 18 V.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCS378N-XJ/DCS378N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcs378n-xj/sega-nastro-metalli-compatta-18v-motore-brushless-5-selezioni-di-velocita-con-scatola-di-cartone-senza-batterie-e-caricabatterie?tid=568846
