name,brand,description,price,image_url,product_page_url
RETE ELETTROSALDATA ZINCATA E PLASTICATAENCLOSE PLAST,Papillon,"rete zincata elettrosaldata rivestita con finitura in pvc resistente alla corrosione, il rivestimento in pvc ha una buona stabilità di colore ed è resistente ai raggi UV
recinzione per abitazioni e animali
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 20-25 g/m²
rivestimento PVC: 0,35-0,4 mm
carico di rottura: 500-550 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5023_92912_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1480/desc/
RETE MAGLIA ANNODATA ZINCATA A CALDOBARRIER,Papillon,"rete zincata a caldo maglia annodata con buona resistenza. Si adatta bene alla recinzione di allevamenti di animali.
recinzione per animali
ø filo: 1,9 - 2,45 mm
rivestimento zinco: 90 g/m²
carico di rottura: 500-550  N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5043_92106_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0670/desc/
RETE ZINCATA ELETTROSALDATARELEASE,Papillon,"rete zincata elettrosaldata rivestita con finitura pvc resistente alla corrosione. Il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m² ca.
rivestimento PVC: 0,4 - 0,5 mm
carico di rottura: 450 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5045_94758_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1894/desc/
FILO ZINCATO E PLASTICATO PER RETI,Papillon,"filo zincato con finitura in PVC resistente alla corrosione, il rivestimento ha una buona stabilità di colore, resistenza allinvecchiamento e allazione dei raggi UV
rivestimento zinco: 25 g/m² ca.
rivestimento PVC: 0,6 - 1,05 mm
carico di rottura: 500-600 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2497_0105320001.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0315/desc/
FILO ZINCATO E PLASTICATO PER RETI,Papillon,N/A,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5062_95272_conf_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/3015/desc/
FILO ZINCATO PER RETI,Papillon,"filo zincato di qualità superiore resistente alla trazione e alla corrosione
rivestimento zinco: 30 g/m² ca.
carico di rottura: 500-600 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_0803_0105320002.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1481/desc/
FILO ZINCATO PER RETI,Papillon,N/A,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5063_95273_conf_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/3016/desc/
TENDITORE PER FILI,Papillon,acciaio verniciato,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2508_0105390004.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1995/desc/
TENDITORE PER FILI,Papillon,acciaio zincato,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2509_0105390005.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/3022/desc/
CANCELLI PEDONALI - ZINCATI A CALDO E PLASTICATI CON PALIPINCIO,Papillon,"maglia: 100x50 mm
telaio tubolare tondo: ø 38x1,5 mm
2 pali tondi: ø 48x1,5 mm
chiusura a gancio",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_0884_0105340001.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1620/desc/
CANCELLI PEDONALI - ZINCATI A CALDO E PLASTICATI CON PALITIVOLI,Papillon,"maglia ondulata: 50x50 mm
telaio tubolare quadrato: 40x40 mm
maniglia alluminio rivestita in plastica
battente in ferro
serratura standard con chiavi",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_16127_84304_tivoli_img.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5843/desc/
PALI RECINZIONE *BORDER*,Papillon,"pali recinzione zincati a caldo e plasticati colore verde: ø 48 mm
profilo con nervatura",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2498_0105350001.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1663/desc/
ACCESSORI PANNELLI *BORDER*,Papillon,supporto plastificato quadro per pali,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2501_0105350002.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1665/desc/
PANNELLI RECINZIONE *BORDER*,Papillon,"pannelli elettrosaldati zincati a caldo e plasticati colore verde
ø filo: 4,5 / 4,0 mm
maglia: 100x50 mm",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2505_0105350004.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/1664/desc/
ACCESSORI PANNELLI *BORDER*,Papillon,collari plastica con viti INOX,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2502_0105350003.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/3018/desc/
ACCESSORI PANNELLI *BORDER*,Papillon,"piastrine ad angolo INOX, complete di piastrine e viti con dado",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2503_0105350005.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/3019/desc/
ACCESSORI PANNELLI *BORDER*,Papillon,piastrine INOX per fissaggio pannelli ad angolo,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_2504_0105350006.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/3020/desc/
